psi1= 507.9465603322478	psi2= 530.3393028469002	psi3= 548.144183068755	psi4= 530.607157310329	psi5= 580.424859277844	psi6= 572.4988118162587	psi7= 548.215610222972	psi8= 572.5166684498074	psi9= 558.688432939535	
psi1= 508.9465603322478	psi2= 531.3393028469002	psi3= 549.144183068755	psi4= 531.607157310329	psi5= 581.424859277844	psi6= 573.4988118162587	psi7= 549.215610222972	psi8= 573.5166684498074	psi9= 559.688432939535	
psi1= 509.9465603322478	psi2= 532.3393028469002	psi3= 550.144183068755	psi4= 532.607157310329	psi5= 582.424859277844	psi6= 574.4988118162587	psi7= 550.215610222972	psi8= 574.5166684498074	psi9= 560.688432939535	
psi1= 510.9465603322478	psi2= 533.3393028469002	psi3= 551.144183068755	psi4= 533.607157310329	psi5= 583.424859277844	psi6= 575.4988118162587	psi7= 551.215610222972	psi8= 575.5166684498074	psi9= 561.688432939535	
psi1= 511.9465603322478	psi2= 534.3393028469002	psi3= 552.144183068755	psi4= 534.607157310329	psi5= 584.424859277844	psi6= 576.4988118162587	psi7= 552.215610222972	psi8= 576.5166684498074	psi9= 562.688432939535	
psi1= 512.9465603322478	psi2= 535.3393028469002	psi3= 553.144183068755	psi4= 535.607157310329	psi5= 585.424859277844	psi6= 577.4988118162587	psi7= 553.215610222972	psi8= 577.5166684498074	psi9= 563.688432939535	
psi1= 513.9465603322478	psi2= 536.3393028469002	psi3= 554.144183068755	psi4= 536.607157310329	psi5= 586.424859277844	psi6= 578.4988118162587	psi7= 554.215610222972	psi8= 578.5166684498074	psi9= 564.688432939535	
psi1= 514.9465603322478	psi2= 537.3393028469002	psi3= 555.144183068755	psi4= 537.607157310329	psi5= 587.424859277844	psi6= 579.4988118162587	psi7= 555.215610222972	psi8= 579.5166684498074	psi9= 565.688432939535	
psi1= 515.9465603322478	psi2= 538.3393028469002	psi3= 556.144183068755	psi4= 538.607157310329	psi5= 588.424859277844	psi6= 580.4988118162587	psi7= 556.215610222972	psi8= 580.5166684498074	psi9= 566.688432939535	
psi1= 516.9465603322478	psi2= 539.3393028469002	psi3= 557.144183068755	psi4= 539.607157310329	psi5= 589.424859277844	psi6= 581.4988118162587	psi7= 557.215610222972	psi8= 581.5166684498074	psi9= 567.688432939535	
psi1= 517.9465603322478	psi2= 540.3393028469002	psi3= 558.144183068755	psi4= 540.607157310329	psi5= 590.424859277844	psi6= 582.4988118162587	psi7= 558.215610222972	psi8= 582.5166684498074	psi9= 568.688432939535	
psi1= 518.9465603322478	psi2= 541.3393028469002	psi3= 559.144183068755	psi4= 541.607157310329	psi5= 591.424859277844	psi6= 583.4988118162587	psi7= 559.215610222972	psi8= 583.5166684498074	psi9= 569.688432939535	
psi1= 519.9465603322478	psi2= 542.3393028469002	psi3= 560.144183068755	psi4= 542.607157310329	psi5= 592.424859277844	psi6= 584.4988118162587	psi7= 560.215610222972	psi8= 584.5166684498074	psi9= 570.688432939535	
psi1= 520.9465603322478	psi2= 543.3393028469002	psi3= 561.144183068755	psi4= 543.607157310329	psi5= 593.424859277844	psi6= 585.4988118162587	psi7= 561.215610222972	psi8= 585.5166684498074	psi9= 571.688432939535	
psi1= 521.9465603322478	psi2= 544.3393028469002	psi3= 562.144183068755	psi4= 544.607157310329	psi5= 594.424859277844	psi6= 586.4988118162587	psi7= 562.215610222972	psi8= 586.5166684498074	psi9= 572.688432939535	
psi1= 522.9465603322478	psi2= 545.3393028469002	psi3= 563.144183068755	psi4= 545.607157310329	psi5= 595.424859277844	psi6= 587.4988118162587	psi7= 563.215610222972	psi8= 587.5166684498074	psi9= 573.688432939535	
psi1= 523.9465603322478	psi2= 546.3393028469002	psi3= 564.144183068755	psi4= 546.607157310329	psi5= 596.424859277844	psi6= 588.4988118162587	psi7= 564.215610222972	psi8= 588.5166684498074	psi9= 574.688432939535	
psi1= 524.9465603322478	psi2= 547.3393028469002	psi3= 565.144183068755	psi4= 547.607157310329	psi5= 597.424859277844	psi6= 589.4988118162587	psi7= 565.215610222972	psi8= 589.5166684498074	psi9= 575.688432939535	
psi1= 525.9465603322478	psi2= 548.3393028469002	psi3= 566.144183068755	psi4= 548.607157310329	psi5= 598.424859277844	psi6= 590.4988118162587	psi7= 566.215610222972	psi8= 590.5166684498074	psi9= 576.688432939535	
psi1= 526.9465603322478	psi2= 549.3393028469002	psi3= 567.144183068755	psi4= 549.607157310329	psi5= 599.424859277844	psi6= 591.4988118162587	psi7= 567.215610222972	psi8= 591.5166684498074	psi9= 577.688432939535	
psi1= 527.9465603322478	psi2= 550.3393028469002	psi3= 568.144183068755	psi4= 550.607157310329	psi5= 600.424859277844	psi6= 592.4988118162587	psi7= 568.215610222972	psi8= 592.5166684498074	psi9= 578.688432939535	
psi1= 528.9465603322478	psi2= 551.3393028469002	psi3= 569.144183068755	psi4= 551.607157310329	psi5= 601.424859277844	psi6= 593.4988118162587	psi7= 569.215610222972	psi8= 593.5166684498074	psi9= 579.688432939535	
psi1= 529.9465603322478	psi2= 552.3393028469002	psi3= 570.144183068755	psi4= 552.607157310329	psi5= 602.424859277844	psi6= 594.4988118162587	psi7= 570.215610222972	psi8= 594.5166684498074	psi9= 580.688432939535	
psi1= 530.9465603322478	psi2= 553.3393028469002	psi3= 571.144183068755	psi4= 553.607157310329	psi5= 603.424859277844	psi6= 595.4988118162587	psi7= 571.215610222972	psi8= 595.5166684498074	psi9= 581.688432939535	
psi1= 531.9465603322478	psi2= 554.3393028469002	psi3= 572.144183068755	psi4= 554.607157310329	psi5= 604.424859277844	psi6= 596.4988118162587	psi7= 572.215610222972	psi8= 596.5166684498074	psi9= 582.688432939535	
psi1= 532.9465603322478	psi2= 555.3393028469002	psi3= 573.144183068755	psi4= 555.607157310329	psi5= 605.424859277844	psi6= 597.4988118162587	psi7= 573.215610222972	psi8= 597.5166684498074	psi9= 583.688432939535	
psi1= 533.9465603322478	psi2= 556.3393028469002	psi3= 574.144183068755	psi4= 556.607157310329	psi5= 606.424859277844	psi6= 598.4988118162587	psi7= 574.215610222972	psi8= 598.5166684498074	psi9= 584.688432939535	
psi1= 534.9465603322478	psi2= 557.3393028469002	psi3= 575.144183068755	psi4= 557.607157310329	psi5= 607.424859277844	psi6= 599.4988118162587	psi7= 575.215610222972	psi8= 599.5166684498074	psi9= 585.688432939535	
psi1= 535.9465603322478	psi2= 558.3393028469002	psi3= 576.144183068755	psi4= 558.607157310329	psi5= 608.424859277844	psi6= 600.4988118162587	psi7= 576.215610222972	psi8= 600.5166684498074	psi9= 586.688432939535	
psi1= 536.9465603322478	psi2= 559.3393028469002	psi3= 577.144183068755	psi4= 559.607157310329	psi5= 609.424859277844	psi6= 601.4988118162587	psi7= 577.215610222972	psi8= 601.5166684498074	psi9= 587.688432939535	
psi1= 537.9465603322478	psi2= 560.3393028469002	psi3= 578.144183068755	psi4= 560.607157310329	psi5= 610.424859277844	psi6= 602.4988118162587	psi7= 578.215610222972	psi8= 602.5166684498074	psi9= 588.688432939535	
psi1= 538.9465603322478	psi2= 561.3393028469002	psi3= 579.144183068755	psi4= 561.607157310329	psi5= 611.424859277844	psi6= 603.4988118162587	psi7= 579.215610222972	psi8= 603.5166684498074	psi9= 589.688432939535	
psi1= 539.9465603322478	psi2= 562.3393028469002	psi3= 580.144183068755	psi4= 562.607157310329	psi5= 612.424859277844	psi6= 604.4988118162587	psi7= 580.215610222972	psi8= 604.5166684498074	psi9= 590.688432939535	
psi1= 540.9465603322478	psi2= 563.3393028469002	psi3= 581.144183068755	psi4= 563.607157310329	psi5= 613.424859277844	psi6= 605.4988118162587	psi7= 581.215610222972	psi8= 605.5166684498074	psi9= 591.688432939535	
psi1= 541.9465603322478	psi2= 564.3393028469002	psi3= 582.144183068755	psi4= 564.607157310329	psi5= 614.424859277844	psi6= 606.4988118162587	psi7= 582.215610222972	psi8= 606.5166684498074	psi9= 592.688432939535	
psi1= 542.9465603322478	psi2= 565.3393028469002	psi3= 583.144183068755	psi4= 565.607157310329	psi5= 615.424859277844	psi6= 607.4988118162587	psi7= 583.215610222972	psi8= 607.5166684498074	psi9= 593.688432939535	
psi1= 543.9465603322478	psi2= 566.3393028469002	psi3= 584.144183068755	psi4= 566.607157310329	psi5= 616.424859277844	psi6= 608.4988118162587	psi7= 584.215610222972	psi8= 608.5166684498074	psi9= 594.688432939535	
psi1= 544.9465603322478	psi2= 567.3393028469002	psi3= 585.144183068755	psi4= 567.607157310329	psi5= 617.424859277844	psi6= 609.4988118162587	psi7= 585.215610222972	psi8= 609.5166684498074	psi9= 595.688432939535	
psi1= 545.9465603322478	psi2= 568.3393028469002	psi3= 586.144183068755	psi4= 568.607157310329	psi5= 618.424859277844	psi6= 610.4988118162587	psi7= 586.215610222972	psi8= 610.5166684498074	psi9= 596.688432939535	
psi1= 546.9465603322478	psi2= 569.3393028469002	psi3= 587.144183068755	psi4= 569.607157310329	psi5= 619.424859277844	psi6= 611.4988118162587	psi7= 587.215610222972	psi8= 611.5166684498074	psi9= 597.688432939535	
psi1= 547.9465603322478	psi2= 570.3393028469002	psi3= 588.144183068755	psi4= 570.607157310329	psi5= 620.424859277844	psi6= 612.4988118162587	psi7= 588.215610222972	psi8= 612.5166684498074	psi9= 598.688432939535	
psi1= 548.9465603322478	psi2= 571.3393028469002	psi3= 589.144183068755	psi4= 571.607157310329	psi5= 621.424859277844	psi6= 613.4988118162587	psi7= 589.215610222972	psi8= 613.5166684498074	psi9= 599.688432939535	
psi1= 549.9465603322478	psi2= 572.3393028469002	psi3= 590.144183068755	psi4= 572.607157310329	psi5= 622.424859277844	psi6= 614.4988118162587	psi7= 590.215610222972	psi8= 614.5166684498074	psi9= 600.688432939535	
psi1= 550.9465603322478	psi2= 573.3393028469002	psi3= 591.144183068755	psi4= 573.607157310329	psi5= 623.424859277844	psi6= 615.4988118162587	psi7= 591.215610222972	psi8= 615.5166684498074	psi9= 601.688432939535	
psi1= 551.9465603322478	psi2= 574.3393028469002	psi3= 592.144183068755	psi4= 574.607157310329	psi5= 624.424859277844	psi6= 616.4988118162587	psi7= 592.215610222972	psi8= 616.5166684498074	psi9= 602.688432939535	
psi1= 552.9465603322478	psi2= 575.3393028469002	psi3= 593.144183068755	psi4= 575.607157310329	psi5= 625.424859277844	psi6= 617.4988118162587	psi7= 593.215610222972	psi8= 617.5166684498074	psi9= 603.688432939535	
psi1= 553.9465603322478	psi2= 576.3393028469002	psi3= 594.144183068755	psi4= 576.607157310329	psi5= 626.424859277844	psi6= 618.4988118162587	psi7= 594.215610222972	psi8= 618.5166684498074	psi9= 604.688432939535	
psi1= 554.9465603322478	psi2= 577.3393028469002	psi3= 595.144183068755	psi4= 577.607157310329	psi5= 627.424859277844	psi6= 619.4988118162587	psi7= 595.215610222972	psi8= 619.5166684498074	psi9= 605.688432939535	
psi1= 555.9465603322478	psi2= 578.3393028469002	psi3= 596.144183068755	psi4= 578.607157310329	psi5= 628.424859277844	psi6= 620.4988118162587	psi7= 596.215610222972	psi8= 620.5166684498074	psi9= 606.688432939535	
psi1= 556.9465603322478	psi2= 579.3393028469002	psi3= 597.144183068755	psi4= 579.607157310329	psi5= 629.424859277844	psi6= 621.4988118162587	psi7= 597.215610222972	psi8= 621.5166684498074	psi9= 607.688432939535	
psi1= 557.9465603322478	psi2= 580.3393028469002	psi3= 598.144183068755	psi4= 580.607157310329	psi5= 630.424859277844	psi6= 622.4988118162587	psi7= 598.215610222972	psi8= 622.5166684498074	psi9= 608.688432939535	
psi1= 558.9465603322478	psi2= 581.3393028469002	psi3= 599.144183068755	psi4= 581.607157310329	psi5= 631.424859277844	psi6= 623.4988118162587	psi7= 599.215610222972	psi8= 623.5166684498074	psi9= 609.688432939535	
psi1= 559.9465603322478	psi2= 582.3393028469002	psi3= 600.144183068755	psi4= 582.607157310329	psi5= 632.424859277844	psi6= 624.4988118162587	psi7= 600.215610222972	psi8= 624.5166684498074	psi9= 610.688432939535	
psi1= 560.9465603322478	psi2= 583.3393028469002	psi3= 601.144183068755	psi4= 583.607157310329	psi5= 633.424859277844	psi6= 625.4988118162587	psi7= 601.215610222972	psi8= 625.5166684498074	psi9= 611.688432939535	
psi1= 561.9465603322478	psi2= 584.3393028469002	psi3= 602.144183068755	psi4= 584.607157310329	psi5= 634.424859277844	psi6= 626.4988118162587	psi7= 602.215610222972	psi8= 626.5166684498074	psi9= 612.688432939535	
psi1= 562.9465603322478	psi2= 585.3393028469002	psi3= 603.144183068755	psi4= 585.607157310329	psi5= 635.424859277844	psi6= 627.4988118162587	psi7= 603.215610222972	psi8= 627.5166684498074	psi9= 613.688432939535	
psi1= 563.9465603322478	psi2= 586.3393028469002	psi3= 604.144183068755	psi4= 586.607157310329	psi5= 636.424859277844	psi6= 628.4988118162587	psi7= 604.215610222972	psi8= 628.5166684498074	psi9= 614.688432939535	
psi1= 564.9465603322478	psi2= 587.3393028469002	psi3= 605.144183068755	psi4= 587.607157310329	psi5= 637.424859277844	psi6= 629.4988118162587	psi7= 605.215610222972	psi8= 629.5166684498074	psi9= 615.688432939535	
psi1= 565.9465603322478	psi2= 588.3393028469002	psi3= 606.144183068755	psi4= 588.607157310329	psi5= 638.424859277844	psi6= 630.4988118162587	psi7= 606.215610222972	psi8= 630.5166684498074	psi9= 616.688432939535	
psi1= 566.9465603322478	psi2= 589.3393028469002	psi3= 607.144183068755	psi4= 589.607157310329	psi5= 639.424859277844	psi6= 631.4988118162587	psi7= 607.215610222972	psi8= 631.5166684498074	psi9= 617.688432939535	
psi1= 567.9465603322478	psi2= 590.3393028469002	psi3= 608.144183068755	psi4= 590.607157310329	psi5= 640.424859277844	psi6= 632.4988118162587	psi7= 608.215610222972	psi8= 632.5166684498074	psi9= 618.688432939535	
psi1= 568.9465603322478	psi2= 591.3393028469002	psi3= 609.144183068755	psi4= 591.607157310329	psi5= 641.424859277844	psi6= 633.4988118162587	psi7= 609.215610222972	psi8= 633.5166684498074	psi9= 619.688432939535	
psi1= 569.9465603322478	psi2= 592.3393028469002	psi3= 610.144183068755	psi4= 592.607157310329	psi5= 642.424859277844	psi6= 634.4988118162587	psi7= 610.215610222972	psi8= 634.5166684498074	psi9= 620.688432939535	
psi1= 570.9465603322478	psi2= 593.3393028469002	psi3= 611.144183068755	psi4= 593.607157310329	psi5= 643.424859277844	psi6= 635.4988118162587	psi7= 611.215610222972	psi8= 635.5166684498074	psi9= 621.688432939535	
psi1= 571.9465603322478	psi2= 594.3393028469002	psi3= 612.144183068755	psi4= 594.607157310329	psi5= 644.424859277844	psi6= 636.4988118162587	psi7= 612.215610222972	psi8= 636.5166684498074	psi9= 622.688432939535	
psi1= 572.9465603322478	psi2= 595.3393028469002	psi3= 613.144183068755	psi4= 595.607157310329	psi5= 645.424859277844	psi6= 637.4988118162587	psi7= 613.215610222972	psi8= 637.5166684498074	psi9= 623.688432939535	
psi1= 573.9465603322478	psi2= 596.3393028469002	psi3= 614.144183068755	psi4= 596.607157310329	psi5= 646.424859277844	psi6= 638.4988118162587	psi7= 614.215610222972	psi8= 638.5166684498074	psi9= 624.688432939535	
psi1= 574.9465603322478	psi2= 597.3393028469002	psi3= 615.144183068755	psi4= 597.607157310329	psi5= 647.424859277844	psi6= 639.4988118162587	psi7= 615.215610222972	psi8= 639.5166684498074	psi9= 625.688432939535	
psi1= 575.9465603322478	psi2= 598.3393028469002	psi3= 616.144183068755	psi4= 598.607157310329	psi5= 648.424859277844	psi6= 640.4988118162587	psi7= 616.215610222972	psi8= 640.5166684498074	psi9= 626.688432939535	
psi1= 576.9465603322478	psi2= 599.3393028469002	psi3= 617.144183068755	psi4= 599.607157310329	psi5= 649.424859277844	psi6= 641.4988118162587	psi7= 617.215610222972	psi8= 641.5166684498074	psi9= 627.688432939535	
psi1= 577.9465603322478	psi2= 600.3393028469002	psi3= 618.144183068755	psi4= 600.607157310329	psi5= 650.424859277844	psi6= 642.4988118162587	psi7= 618.215610222972	psi8= 642.5166684498074	psi9= 628.688432939535	
psi1= 578.9465603322478	psi2= 601.3393028469002	psi3= 619.144183068755	psi4= 601.607157310329	psi5= 651.424859277844	psi6= 643.4988118162587	psi7= 619.215610222972	psi8= 643.5166684498074	psi9= 629.688432939535	
psi1= 579.9465603322478	psi2= 602.3393028469002	psi3= 620.144183068755	psi4= 602.607157310329	psi5= 652.424859277844	psi6= 644.4988118162587	psi7= 620.215610222972	psi8= 644.5166684498074	psi9= 630.688432939535	
psi1= 580.9465603322478	psi2= 603.3393028469002	psi3= 621.144183068755	psi4= 603.607157310329	psi5= 653.424859277844	psi6= 645.4988118162587	psi7= 621.215610222972	psi8= 645.5166684498074	psi9= 631.688432939535	
psi1= 581.9465603322478	psi2= 604.3393028469002	psi3= 622.144183068755	psi4= 604.607157310329	psi5= 654.424859277844	psi6= 646.4988118162587	psi7= 622.215610222972	psi8= 646.5166684498074	psi9= 632.688432939535	
psi1= 582.9465603322478	psi2= 605.3393028469002	psi3= 623.144183068755	psi4= 605.607157310329	psi5= 655.424859277844	psi6= 647.4988118162587	psi7= 623.215610222972	psi8= 647.5166684498074	psi9= 633.688432939535	
psi1= 583.9465603322478	psi2= 606.3393028469002	psi3= 624.144183068755	psi4= 606.607157310329	psi5= 656.424859277844	psi6= 648.4988118162587	psi7= 624.215610222972	psi8= 648.5166684498074	psi9= 634.688432939535	
psi1= 584.9465603322478	psi2= 607.3393028469002	psi3= 625.144183068755	psi4= 607.607157310329	psi5= 657.424859277844	psi6= 649.4988118162587	psi7= 625.215610222972	psi8= 649.5166684498074	psi9= 635.688432939535	
psi1= 585.9465603322478	psi2= 608.3393028469002	psi3= 626.144183068755	psi4= 608.607157310329	psi5= 658.424859277844	psi6= 650.4988118162587	psi7= 626.215610222972	psi8= 650.5166684498074	psi9= 636.688432939535	
psi1= 586.9465603322478	psi2= 609.3393028469002	psi3= 627.144183068755	psi4= 609.607157310329	psi5= 659.424859277844	psi6= 651.4988118162587	psi7= 627.215610222972	psi8= 651.5166684498074	psi9= 637.688432939535	
psi1= 587.9465603322478	psi2= 610.3393028469002	psi3= 628.144183068755	psi4= 610.607157310329	psi5= 660.424859277844	psi6= 652.4988118162587	psi7= 628.215610222972	psi8= 652.5166684498074	psi9= 638.688432939535	
psi1= 588.9465603322478	psi2= 611.3393028469002	psi3= 629.144183068755	psi4= 611.607157310329	psi5= 661.424859277844	psi6= 653.4988118162587	psi7= 629.215610222972	psi8= 653.5166684498074	psi9= 639.688432939535	
psi1= 589.9465603322478	psi2= 612.3393028469002	psi3= 630.144183068755	psi4= 612.607157310329	psi5= 662.424859277844	psi6= 654.4988118162587	psi7= 630.215610222972	psi8= 654.5166684498074	psi9= 640.688432939535	
psi1= 590.9465603322478	psi2= 613.3393028469002	psi3= 631.144183068755	psi4= 613.607157310329	psi5= 663.424859277844	psi6= 655.4988118162587	psi7= 631.215610222972	psi8= 655.5166684498074	psi9= 641.688432939535	
psi1= 591.9465603322478	psi2= 614.3393028469002	psi3= 632.144183068755	psi4= 614.607157310329	psi5= 664.424859277844	psi6= 656.4988118162587	psi7= 632.215610222972	psi8= 656.5166684498074	psi9= 642.688432939535	
psi1= 592.9465603322478	psi2= 615.3393028469002	psi3= 633.144183068755	psi4= 615.607157310329	psi5= 665.424859277844	psi6= 657.4988118162587	psi7= 633.215610222972	psi8= 657.5166684498074	psi9= 643.688432939535	
psi1= 593.9465603322478	psi2= 616.3393028469002	psi3= 634.144183068755	psi4= 616.607157310329	psi5= 666.424859277844	psi6= 658.4988118162587	psi7= 634.215610222972	psi8= 658.5166684498074	psi9= 644.688432939535	
psi1= 594.9465603322478	psi2= 617.3393028469002	psi3= 635.144183068755	psi4= 617.607157310329	psi5= 667.424859277844	psi6= 659.4988118162587	psi7= 635.215610222972	psi8= 659.5166684498074	psi9= 645.688432939535	
psi1= 595.9465603322478	psi2= 618.3393028469002	psi3= 636.144183068755	psi4= 618.607157310329	psi5= 668.424859277844	psi6= 660.4988118162587	psi7= 636.215610222972	psi8= 660.5166684498074	psi9= 646.688432939535	
psi1= 596.9465603322478	psi2= 619.3393028469002	psi3= 637.144183068755	psi4= 619.607157310329	psi5= 669.424859277844	psi6= 661.4988118162587	psi7= 637.215610222972	psi8= 661.5166684498074	psi9= 647.688432939535	
psi1= 597.9465603322478	psi2= 620.3393028469002	psi3= 638.144183068755	psi4= 620.607157310329	psi5= 670.424859277844	psi6= 662.4988118162587	psi7= 638.215610222972	psi8= 662.5166684498074	psi9= 648.688432939535	
psi1= 598.9465603322478	psi2= 621.3393028469002	psi3= 639.144183068755	psi4= 621.607157310329	psi5= 671.424859277844	psi6= 663.4988118162587	psi7= 639.215610222972	psi8= 663.5166684498074	psi9= 649.688432939535	
psi1= 599.9465603322478	psi2= 622.3393028469002	psi3= 640.144183068755	psi4= 622.607157310329	psi5= 672.424859277844	psi6= 664.4988118162587	psi7= 640.215610222972	psi8= 664.5166684498074	psi9= 650.688432939535	
psi1= 600.9465603322478	psi2= 623.3393028469002	psi3= 641.144183068755	psi4= 623.607157310329	psi5= 673.424859277844	psi6= 665.4988118162587	psi7= 641.215610222972	psi8= 665.5166684498074	psi9= 651.688432939535	
psi1= 601.9465603322478	psi2= 624.3393028469002	psi3= 642.144183068755	psi4= 624.607157310329	psi5= 674.424859277844	psi6= 666.4988118162587	psi7= 642.215610222972	psi8= 666.5166684498074	psi9= 652.688432939535	
psi1= 602.9465603322478	psi2= 625.3393028469002	psi3= 643.144183068755	psi4= 625.607157310329	psi5= 675.424859277844	psi6= 667.4988118162587	psi7= 643.215610222972	psi8= 667.5166684498074	psi9= 653.688432939535	
psi1= 603.9465603322478	psi2= 626.3393028469002	psi3= 644.144183068755	psi4= 626.607157310329	psi5= 676.424859277844	psi6= 668.4988118162587	psi7= 644.215610222972	psi8= 668.5166684498074	psi9= 654.688432939535	
psi1= 604.9465603322478	psi2= 627.3393028469002	psi3= 645.144183068755	psi4= 627.607157310329	psi5= 677.424859277844	psi6= 669.4988118162587	psi7= 645.215610222972	psi8= 669.5166684498074	psi9= 655.688432939535	
psi1= 605.9465603322478	psi2= 628.3393028469002	psi3= 646.144183068755	psi4= 628.607157310329	psi5= 678.424859277844	psi6= 670.4988118162587	psi7= 646.215610222972	psi8= 670.5166684498074	psi9= 656.688432939535	
psi1= 606.9465603322478	psi2= 629.3393028469002	psi3= 647.144183068755	psi4= 629.607157310329	psi5= 679.424859277844	psi6= 671.4988118162587	psi7= 647.215610222972	psi8= 671.5166684498074	psi9= 657.688432939535	
psi1= 607.9465603322478	psi2= 630.3393028469002	psi3= 648.144183068755	psi4= 630.607157310329	psi5= 680.424859277844	psi6= 672.4988118162587	psi7= 648.215610222972	psi8= 672.5166684498074	psi9= 658.688432939535	
psi1= 608.9465603322478	psi2= 631.3393028469002	psi3= 649.144183068755	psi4= 631.607157310329	psi5= 681.424859277844	psi6= 673.4988118162587	psi7= 649.215610222972	psi8= 673.5166684498074	psi9= 659.688432939535	
psi1= 609.9465603322478	psi2= 632.3393028469002	psi3= 650.144183068755	psi4= 632.607157310329	psi5= 682.424859277844	psi6= 674.4988118162587	psi7= 650.215610222972	psi8= 674.5166684498074	psi9= 660.688432939535	
psi1= 610.9465603322478	psi2= 633.3393028469002	psi3= 651.144183068755	psi4= 633.607157310329	psi5= 683.424859277844	psi6= 675.4988118162587	psi7= 651.215610222972	psi8= 675.5166684498074	psi9= 661.688432939535	
psi1= 611.9465603322478	psi2= 634.3393028469002	psi3= 652.144183068755	psi4= 634.607157310329	psi5= 684.424859277844	psi6= 676.4988118162587	psi7= 652.215610222972	psi8= 676.5166684498074	psi9= 662.688432939535	
psi1= 612.9465603322478	psi2= 635.3393028469002	psi3= 653.144183068755	psi4= 635.607157310329	psi5= 685.424859277844	psi6= 677.4988118162587	psi7= 653.215610222972	psi8= 677.5166684498074	psi9= 663.688432939535	
psi1= 613.9465603322478	psi2= 636.3393028469002	psi3= 654.144183068755	psi4= 636.607157310329	psi5= 686.424859277844	psi6= 678.4988118162587	psi7= 654.215610222972	psi8= 678.5166684498074	psi9= 664.688432939535	
psi1= 614.9465603322478	psi2= 637.3393028469002	psi3= 655.144183068755	psi4= 637.607157310329	psi5= 687.424859277844	psi6= 679.4988118162587	psi7= 655.215610222972	psi8= 679.5166684498074	psi9= 665.688432939535	
psi1= 615.9465603322478	psi2= 638.3393028469002	psi3= 656.144183068755	psi4= 638.607157310329	psi5= 688.424859277844	psi6= 680.4988118162587	psi7= 656.215610222972	psi8= 680.5166684498074	psi9= 666.688432939535	
psi1= 616.9465603322478	psi2= 639.3393028469002	psi3= 657.144183068755	psi4= 639.607157310329	psi5= 689.424859277844	psi6= 681.4988118162587	psi7= 657.215610222972	psi8= 681.5166684498074	psi9= 667.688432939535	
psi1= 617.9465603322478	psi2= 640.3393028469002	psi3= 658.144183068755	psi4= 640.607157310329	psi5= 690.424859277844	psi6= 682.4988118162587	psi7= 658.215610222972	psi8= 682.5166684498074	psi9= 668.688432939535	
psi1= 618.9465603322478	psi2= 641.3393028469002	psi3= 659.144183068755	psi4= 641.607157310329	psi5= 691.424859277844	psi6= 683.4988118162587	psi7= 659.215610222972	psi8= 683.5166684498074	psi9= 669.688432939535	
psi1= 619.9465603322478	psi2= 642.3393028469002	psi3= 660.144183068755	psi4= 642.607157310329	psi5= 692.424859277844	psi6= 684.4988118162587	psi7= 660.215610222972	psi8= 684.5166684498074	psi9= 670.688432939535	
psi1= 620.9465603322478	psi2= 643.3393028469002	psi3= 661.144183068755	psi4= 643.607157310329	psi5= 693.424859277844	psi6= 685.4988118162587	psi7= 661.215610222972	psi8= 685.5166684498074	psi9= 671.688432939535	
psi1= 621.9465603322478	psi2= 644.3393028469002	psi3= 662.144183068755	psi4= 644.607157310329	psi5= 694.424859277844	psi6= 686.4988118162587	psi7= 662.215610222972	psi8= 686.5166684498074	psi9= 672.688432939535	
psi1= 622.9465603322478	psi2= 645.3393028469002	psi3= 663.144183068755	psi4= 645.607157310329	psi5= 695.424859277844	psi6= 687.4988118162587	psi7= 663.215610222972	psi8= 687.5166684498074	psi9= 673.688432939535	
psi1= 623.9465603322478	psi2= 646.3393028469002	psi3= 664.144183068755	psi4= 646.607157310329	psi5= 696.424859277844	psi6= 688.4988118162587	psi7= 664.215610222972	psi8= 688.5166684498074	psi9= 674.688432939535	
psi1= 624.9465603322478	psi2= 647.3393028469002	psi3= 665.144183068755	psi4= 647.607157310329	psi5= 697.424859277844	psi6= 689.4988118162587	psi7= 665.215610222972	psi8= 689.5166684498074	psi9= 675.688432939535	
psi1= 625.9465603322478	psi2= 648.3393028469002	psi3= 666.144183068755	psi4= 648.607157310329	psi5= 698.424859277844	psi6= 690.4988118162587	psi7= 666.215610222972	psi8= 690.5166684498074	psi9= 676.688432939535	
psi1= 626.9465603322478	psi2= 649.3393028469002	psi3= 667.144183068755	psi4= 649.607157310329	psi5= 699.424859277844	psi6= 691.4988118162587	psi7= 667.215610222972	psi8= 691.5166684498074	psi9= 677.688432939535	
psi1= 627.9465603322478	psi2= 650.3393028469002	psi3= 668.144183068755	psi4= 650.607157310329	psi5= 700.424859277844	psi6= 692.4988118162587	psi7= 668.215610222972	psi8= 692.5166684498074	psi9= 678.688432939535	
psi1= 628.9465603322478	psi2= 651.3393028469002	psi3= 669.144183068755	psi4= 651.607157310329	psi5= 701.424859277844	psi6= 693.4988118162587	psi7= 669.215610222972	psi8= 693.5166684498074	psi9= 679.688432939535	
psi1= 629.9465603322478	psi2= 652.3393028469002	psi3= 670.144183068755	psi4= 652.607157310329	psi5= 702.424859277844	psi6= 694.4988118162587	psi7= 670.215610222972	psi8= 694.5166684498074	psi9= 680.688432939535	
